Sample ID,Location,Sample Date,Matrix,Sample Depth ft bgs,Analyte,Result,Units,Reporting Limit,Qualifier,Latitude,Longitude,Groundwater Elevation ft,Depth to Water ft,Site Area,Analytical Method
MW-1-2025Q4-NAN,MW-1,2025-11-12,Groundwater,,Nitrate as N,4814,ug/L,50,B,35.47821,-97.51566,1171.96,12.26,Source,EPA 300.0
MW-2-2025Q4-B,MW-2,2025-11-12,Groundwater,,Benzene,6.39,ug/L,0.5,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2025Q4-T,MW-2,2025-11-12,Groundwater,,Toluene,47.0,ug/L,1,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2025Q4-E,MW-2,2025-11-12,Groundwater,,Ethylbenzene,21.1,ug/L,1,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2025Q4-X,MW-2,2025-11-12,Groundwater,,Xylenes,159,ug/L,2,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2025Q4-T,MW-2,2025-11-12,Groundwater,,Trichloroethene,13.4,ug/L,0.5,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2025Q4-T,MW-2,2025-11-12,Groundwater,,Tetrachloroethene,7.43,ug/L,0.5,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2025Q4-VC,MW-2,2025-11-12,Groundwater,,Vinyl chloride,3.29,ug/L,0.2,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2025Q4-A,MW-2,2025-11-12,Groundwater,,Arsenic,6.60,ug/L,1,,35.47842,-97.51498,1171.51,12.71,Source,EPA 6010D
MW-2-2025Q4-NAN,MW-2,2025-11-12,Groundwater,,Nitrate as N,3948,ug/L,50,,35.47842,-97.51498,1171.51,12.71,Source,EPA 300.0
MW-3-2025Q4-B,MW-3,2025-11-12,Groundwater,,Benzene,4.32,ug/L,0.5,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2025Q4-T,MW-3,2025-11-12,Groundwater,,Toluene,33.9,ug/L,1,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2025Q4-E,MW-3,2025-11-12,Groundwater,,Ethylbenzene,16.0,ug/L,1,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2025Q4-X,MW-3,2025-11-12,Groundwater,,Xylenes,119,ug/L,2,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2025Q4-T,MW-3,2025-11-12,Groundwater,,Trichloroethene,8.46,ug/L,0.5,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2025Q4-T,MW-3,2025-11-12,Groundwater,,Tetrachloroethene,4.31,ug/L,0.5,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2025Q4-VC,MW-3,2025-11-12,Groundwater,,Vinyl chloride,2.33,ug/L,0.2,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2025Q4-A,MW-3,2025-11-12,Groundwater,,Arsenic,4.28,ug/L,1,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 6010D
MW-3-2025Q4-NAN,MW-3,2025-11-12,Groundwater,,Nitrate as N,2233,ug/L,50,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 300.0
MW-4-2025Q4-B,MW-4,2025-11-12,Groundwater,,Benzene,2.56,ug/L,0.5,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2025Q4-T,MW-4,2025-11-12,Groundwater,,Toluene,37.5,ug/L,1,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2025Q4-E,MW-4,2025-11-12,Groundwater,,Ethylbenzene,12.1,ug/L,1,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2025Q4-X,MW-4,2025-11-12,Groundwater,,Xylenes,51.0,ug/L,2,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2025Q4-T,MW-4,2025-11-12,Groundwater,,Trichloroethene,5.67,ug/L,0.5,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2025Q4-T,MW-4,2025-11-12,Groundwater,,Tetrachloroethene,3.09,ug/L,0.5,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2025Q4-VC,MW-4,2025-11-12,Groundwater,,Vinyl chloride,1.36,ug/L,0.2,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2025Q4-A,MW-4,2025-11-12,Groundwater,,Arsenic,2.50,ug/L,1,J,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 6010D
MW-4-2025Q4-NAN,MW-4,2025-11-12,Groundwater,,Nitrate as N,1475,ug/L,50,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 300.0
MW-5-2025Q4-B,MW-5,2025-11-12,Groundwater,,Benzene,2.22,ug/L,0.5,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2025Q4-T,MW-5,2025-11-12,Groundwater,,Toluene,8.89,ug/L,1,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2025Q4-E,MW-5,2025-11-12,Groundwater,,Ethylbenzene,8.33,ug/L,1,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2025Q4-X,MW-5,2025-11-12,Groundwater,,Xylenes,31.7,ug/L,2,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2025Q4-T,MW-5,2025-11-12,Groundwater,,Trichloroethene,2.45,ug/L,0.5,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2025Q4-T,MW-5,2025-11-12,Groundwater,,Tetrachloroethene,1.75,ug/L,0.5,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2025Q4-VC,MW-5,2025-11-12,Groundwater,,Vinyl chloride,0.813,ug/L,0.2,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2025Q4-A,MW-5,2025-11-12,Groundwater,,Arsenic,2.11,ug/L,1,J,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 6010D
MW-5-2025Q4-NAN,MW-5,2025-11-12,Groundwater,,Nitrate as N,636,ug/L,50,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 300.0
MW-6-2025Q4-B,MW-6,2025-11-12,Groundwater,,Benzene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2025Q4-T,MW-6,2025-11-12,Groundwater,,Toluene,6.19,ug/L,1,,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2025Q4-E,MW-6,2025-11-12,Groundwater,,Ethylbenzene,7.01,ug/L,1,,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2025Q4-X,MW-6,2025-11-12,Groundwater,,Xylenes,41.6,ug/L,2,,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2025Q4-T,MW-6,2025-11-12,Groundwater,,Trichloroethene,0.784,ug/L,0.5,J,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2025Q4-T,MW-6,2025-11-12,Groundwater,,Tetrachloroethene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2025Q4-VC,MW-6,2025-11-12,Groundwater,,Vinyl chloride,0.272,ug/L,0.2,J,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2025Q4-A,MW-6,2025-11-12,Groundwater,,Arsenic,<1,ug/L,1,U,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 6010D
MW-6-2025Q4-NAN,MW-6,2025-11-12,Groundwater,,Nitrate as N,698,ug/L,50,,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 300.0
MW-7-2025Q4-B,MW-7,2025-11-12,Groundwater,,Benzene,0.528,ug/L,0.5,J,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2025Q4-T,MW-7,2025-11-12,Groundwater,,Toluene,5.66,ug/L,1,B,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2025Q4-E,MW-7,2025-11-12,Groundwater,,Ethylbenzene,1.21,ug/L,1,J,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2025Q4-X,MW-7,2025-11-12,Groundwater,,Xylenes,<2,ug/L,2,U,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2025Q4-T,MW-7,2025-11-12,Groundwater,,Trichloroethene,1.13,ug/L,0.5,J,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2025Q4-T,MW-7,2025-11-12,Groundwater,,Tetrachloroethene,1.55,ug/L,0.5,B,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2025Q4-VC,MW-7,2025-11-12,Groundwater,,Vinyl chloride,0.367,ug/L,0.2,J,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2025Q4-A,MW-7,2025-11-12,Groundwater,,Arsenic,1.01,ug/L,1,J,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 6010D
MW-7-2025Q4-NAN,MW-7,2025-11-12,Groundwater,,Nitrate as N,796,ug/L,50,,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 300.0
MW-8-2025Q4-B,MW-8,2025-11-12,Groundwater,,Benzene,1.41,ug/L,0.5,J,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2025Q4-T,MW-8,2025-11-12,Groundwater,,Toluene,3.58,ug/L,1,,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2025Q4-E,MW-8,2025-11-12,Groundwater,,Ethylbenzene,1.07,ug/L,1,J,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2025Q4-X,MW-8,2025-11-12,Groundwater,,Xylenes,35.8,ug/L,2,,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2025Q4-T,MW-8,2025-11-12,Groundwater,,Trichloroethene,<0.5,ug/L,0.5,U,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2025Q4-T,MW-8,2025-11-12,Groundwater,,Tetrachloroethene,<0.5,ug/L,0.5,U,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2025Q4-VC,MW-8,2025-11-12,Groundwater,,Vinyl chloride,<0.2,ug/L,0.2,U,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2025Q4-A,MW-8,2025-11-12,Groundwater,,Arsenic,<1,ug/L,1,U,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 6010D
MW-8-2025Q4-NAN,MW-8,2025-11-12,Groundwater,,Nitrate as N,410,ug/L,50,,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 300.0
SB-1-0-2-B,SB-1,2025-04-22,Soil,0-2,Benzene,0.390,mg/kg,0.005,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-0-2-T,SB-1,2025-04-22,Soil,0-2,Toluene,8.03,mg/kg,0.01,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-0-2-E,SB-1,2025-04-22,Soil,0-2,Ethylbenzene,3.32,mg/kg,0.01,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-0-2-X,SB-1,2025-04-22,Soil,0-2,Xylenes,19.7,mg/kg,0.02,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-0-2-A,SB-1,2025-04-22,Soil,0-2,Arsenic,9.75,mg/kg,0.2,,35.47810,-97.51572,,,Source area borings,EPA 6010D
SB-1-0-2-L,SB-1,2025-04-22,Soil,0-2,Lead,144,mg/kg,0.5,,35.47810,-97.51572,,,Source area borings,EPA 6010D
SB-1-4-6-B,SB-1,2025-04-22,Soil,4-6,Benzene,0.245,mg/kg,0.005,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-4-6-T,SB-1,2025-04-22,Soil,4-6,Toluene,6.21,mg/kg,0.01,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-4-6-E,SB-1,2025-04-22,Soil,4-6,Ethylbenzene,2.90,mg/kg,0.01,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-4-6-X,SB-1,2025-04-22,Soil,4-6,Xylenes,15.5,mg/kg,0.02,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-4-6-A,SB-1,2025-04-22,Soil,4-6,Arsenic,7.01,mg/kg,0.2,,35.47810,-97.51572,,,Source area borings,EPA 6010D
SB-1-4-6-L,SB-1,2025-04-22,Soil,4-6,Lead,93.4,mg/kg,0.5,,35.47810,-97.51572,,,Source area borings,EPA 6010D
SB-1-8-10-B,SB-1,2025-04-22,Soil,8-10,Benzene,0.170,mg/kg,0.005,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-8-10-T,SB-1,2025-04-22,Soil,8-10,Toluene,2.24,mg/kg,0.01,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-8-10-E,SB-1,2025-04-22,Soil,8-10,Ethylbenzene,1.32,mg/kg,0.01,B,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-8-10-X,SB-1,2025-04-22,Soil,8-10,Xylenes,9.11,mg/kg,0.02,,35.47810,-97.51572,,,Source area borings,EPA 8260D
SB-1-8-10-A,SB-1,2025-04-22,Soil,8-10,Arsenic,4.41,mg/kg,0.2,,35.47810,-97.51572,,,Source area borings,EPA 6010D
SB-1-8-10-L,SB-1,2025-04-22,Soil,8-10,Lead,55.7,mg/kg,0.5,,35.47810,-97.51572,,,Source area borings,EPA 6010D
SB-2-0-2-B,SB-2,2025-04-22,Soil,0-2,Benzene,0.301,mg/kg,0.005,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-0-2-T,SB-2,2025-04-22,Soil,0-2,Toluene,6.86,mg/kg,0.01,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-0-2-E,SB-2,2025-04-22,Soil,0-2,Ethylbenzene,2.52,mg/kg,0.01,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-0-2-X,SB-2,2025-04-22,Soil,0-2,Xylenes,14.7,mg/kg,0.02,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-0-2-A,SB-2,2025-04-22,Soil,0-2,Arsenic,8.40,mg/kg,0.2,,35.47836,-97.51528,,,Source area borings,EPA 6010D
SB-2-0-2-L,SB-2,2025-04-22,Soil,0-2,Lead,97.8,mg/kg,0.5,,35.47836,-97.51528,,,Source area borings,EPA 6010D
SB-2-4-6-B,SB-2,2025-04-22,Soil,4-6,Benzene,0.230,mg/kg,0.005,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-4-6-T,SB-2,2025-04-22,Soil,4-6,Toluene,4.77,mg/kg,0.01,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-4-6-E,SB-2,2025-04-22,Soil,4-6,Ethylbenzene,2.23,mg/kg,0.01,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-4-6-X,SB-2,2025-04-22,Soil,4-6,Xylenes,11.8,mg/kg,0.02,R,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-4-6-A,SB-2,2025-04-22,Soil,4-6,Arsenic,6.49,mg/kg,0.2,,35.47836,-97.51528,,,Source area borings,EPA 6010D
SB-2-4-6-L,SB-2,2025-04-22,Soil,4-6,Lead,71.6,mg/kg,0.5,,35.47836,-97.51528,,,Source area borings,EPA 6010D
SB-2-8-10-B,SB-2,2025-04-22,Soil,8-10,Benzene,0.082,mg/kg,0.005,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-8-10-T,SB-2,2025-04-22,Soil,8-10,Toluene,2.16,mg/kg,0.01,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-8-10-E,SB-2,2025-04-22,Soil,8-10,Ethylbenzene,1.11,mg/kg,0.01,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-8-10-X,SB-2,2025-04-22,Soil,8-10,Xylenes,7.04,mg/kg,0.02,,35.47836,-97.51528,,,Source area borings,EPA 8260D
SB-2-8-10-A,SB-2,2025-04-22,Soil,8-10,Arsenic,2.62,mg/kg,0.2,,35.47836,-97.51528,,,Source area borings,EPA 6010D
SB-2-8-10-L,SB-2,2025-04-22,Soil,8-10,Lead,31.4,mg/kg,0.5,,35.47836,-97.51528,,,Source area borings,EPA 6010D
SB-3-0-2-B,SB-3,2025-04-22,Soil,0-2,Benzene,0.184,mg/kg,0.005,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-0-2-T,SB-3,2025-04-22,Soil,0-2,Toluene,4.04,mg/kg,0.01,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-0-2-E,SB-3,2025-04-22,Soil,0-2,Ethylbenzene,1.96,mg/kg,0.01,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-0-2-X,SB-3,2025-04-22,Soil,0-2,Xylenes,9.46,mg/kg,0.02,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-0-2-A,SB-3,2025-04-22,Soil,0-2,Arsenic,5.65,mg/kg,0.2,,35.47879,-97.51486,,,Source area borings,EPA 6010D
SB-3-0-2-L,SB-3,2025-04-22,Soil,0-2,Lead,80.8,mg/kg,0.5,,35.47879,-97.51486,,,Source area borings,EPA 6010D
SB-3-4-6-B,SB-3,2025-04-22,Soil,4-6,Benzene,0.091,mg/kg,0.005,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-4-6-T,SB-3,2025-04-22,Soil,4-6,Toluene,3.65,mg/kg,0.01,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-4-6-E,SB-3,2025-04-22,Soil,4-6,Ethylbenzene,0.922,mg/kg,0.01,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-4-6-X,SB-3,2025-04-22,Soil,4-6,Xylenes,8.52,mg/kg,0.02,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-4-6-A,SB-3,2025-04-22,Soil,4-6,Arsenic,2.78,mg/kg,0.2,,35.47879,-97.51486,,,Source area borings,EPA 6010D
SB-3-4-6-L,SB-3,2025-04-22,Soil,4-6,Lead,40.7,mg/kg,0.5,,35.47879,-97.51486,,,Source area borings,EPA 6010D
SB-3-8-10-B,SB-3,2025-04-22,Soil,8-10,Benzene,0.031,mg/kg,0.005,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-8-10-T,SB-3,2025-04-22,Soil,8-10,Toluene,1.69,mg/kg,0.01,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-8-10-E,SB-3,2025-04-22,Soil,8-10,Ethylbenzene,0.589,mg/kg,0.01,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-8-10-X,SB-3,2025-04-22,Soil,8-10,Xylenes,5.44,mg/kg,0.02,,35.47879,-97.51486,,,Source area borings,EPA 8260D
SB-3-8-10-A,SB-3,2025-04-22,Soil,8-10,Arsenic,2.65,mg/kg,0.2,,35.47879,-97.51486,,,Source area borings,EPA 6010D
SB-3-8-10-L,SB-3,2025-04-22,Soil,8-10,Lead,27.6,mg/kg,0.5,,35.47879,-97.51486,,,Source area borings,EPA 6010D
SB-4-0-2-B,SB-4,2025-04-22,Soil,0-2,Benzene,0.098,mg/kg,0.005,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-0-2-T,SB-4,2025-04-22,Soil,0-2,Toluene,2.07,mg/kg,0.01,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-0-2-E,SB-4,2025-04-22,Soil,0-2,Ethylbenzene,0.824,mg/kg,0.01,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-0-2-X,SB-4,2025-04-22,Soil,0-2,Xylenes,4.61,mg/kg,0.02,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-0-2-A,SB-4,2025-04-22,Soil,0-2,Arsenic,3.00,mg/kg,0.2,,35.47911,-97.51422,,,Source area borings,EPA 6010D
SB-4-0-2-L,SB-4,2025-04-22,Soil,0-2,Lead,37.7,mg/kg,0.5,,35.47911,-97.51422,,,Source area borings,EPA 6010D
SB-4-4-6-B,SB-4,2025-04-22,Soil,4-6,Benzene,0.119,mg/kg,0.005,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-4-6-T,SB-4,2025-04-22,Soil,4-6,Toluene,2.56,mg/kg,0.01,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-4-6-E,SB-4,2025-04-22,Soil,4-6,Ethylbenzene,0.716,mg/kg,0.01,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-4-6-X,SB-4,2025-04-22,Soil,4-6,Xylenes,4.29,mg/kg,0.02,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-4-6-A,SB-4,2025-04-22,Soil,4-6,Arsenic,3.65,mg/kg,0.2,,35.47911,-97.51422,,,Source area borings,EPA 6010D
SB-4-4-6-L,SB-4,2025-04-22,Soil,4-6,Lead,24.2,mg/kg,0.5,R,35.47911,-97.51422,,,Source area borings,EPA 6010D
SB-4-8-10-B,SB-4,2025-04-22,Soil,8-10,Benzene,0.054,mg/kg,0.005,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-8-10-T,SB-4,2025-04-22,Soil,8-10,Toluene,1.71,mg/kg,0.01,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-8-10-E,SB-4,2025-04-22,Soil,8-10,Ethylbenzene,0.065,mg/kg,0.01,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-8-10-X,SB-4,2025-04-22,Soil,8-10,Xylenes,1.76,mg/kg,0.02,,35.47911,-97.51422,,,Source area borings,EPA 8260D
SB-4-8-10-A,SB-4,2025-04-22,Soil,8-10,Arsenic,<0.2,mg/kg,0.2,U,35.47911,-97.51422,,,Source area borings,EPA 6010D
SB-4-8-10-L,SB-4,2025-04-22,Soil,8-10,Lead,3.09,mg/kg,0.5,R,35.47911,-97.51422,,,Source area borings,EPA 6010D
SB-5-0-2-B,SB-5,2025-04-22,Soil,0-2,Benzene,0.043,mg/kg,0.005,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-0-2-T,SB-5,2025-04-22,Soil,0-2,Toluene,2.03,mg/kg,0.01,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-0-2-E,SB-5,2025-04-22,Soil,0-2,Ethylbenzene,0.723,mg/kg,0.01,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-0-2-X,SB-5,2025-04-22,Soil,0-2,Xylenes,3.42,mg/kg,0.02,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-0-2-A,SB-5,2025-04-22,Soil,0-2,Arsenic,1.82,mg/kg,0.2,,35.47963,-97.51378,,,Source area borings,EPA 6010D
SB-5-0-2-L,SB-5,2025-04-22,Soil,0-2,Lead,28.7,mg/kg,0.5,,35.47963,-97.51378,,,Source area borings,EPA 6010D
SB-5-4-6-B,SB-5,2025-04-22,Soil,4-6,Benzene,0.036,mg/kg,0.005,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-4-6-T,SB-5,2025-04-22,Soil,4-6,Toluene,0.644,mg/kg,0.01,B,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-4-6-E,SB-5,2025-04-22,Soil,4-6,Ethylbenzene,0.117,mg/kg,0.01,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-4-6-X,SB-5,2025-04-22,Soil,4-6,Xylenes,3.29,mg/kg,0.02,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-4-6-A,SB-5,2025-04-22,Soil,4-6,Arsenic,1.30,mg/kg,0.2,,35.47963,-97.51378,,,Source area borings,EPA 6010D
SB-5-4-6-L,SB-5,2025-04-22,Soil,4-6,Lead,9.27,mg/kg,0.5,,35.47963,-97.51378,,,Source area borings,EPA 6010D
SB-5-8-10-B,SB-5,2025-04-22,Soil,8-10,Benzene,<0.005,mg/kg,0.005,U,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-8-10-T,SB-5,2025-04-22,Soil,8-10,Toluene,0.867,mg/kg,0.01,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-8-10-E,SB-5,2025-04-22,Soil,8-10,Ethylbenzene,0.087,mg/kg,0.01,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-8-10-X,SB-5,2025-04-22,Soil,8-10,Xylenes,1.02,mg/kg,0.02,,35.47963,-97.51378,,,Source area borings,EPA 8260D
SB-5-8-10-A,SB-5,2025-04-22,Soil,8-10,Arsenic,1.66,mg/kg,0.2,,35.47963,-97.51378,,,Source area borings,EPA 6010D
SB-5-8-10-L,SB-5,2025-04-22,Soil,8-10,Lead,10.8,mg/kg,0.5,,35.47963,-97.51378,,,Source area borings,EPA 6010D
SB-6-0-2-B,SB-6,2025-04-22,Soil,0-2,Benzene,0.026,mg/kg,0.005,,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-0-2-T,SB-6,2025-04-22,Soil,0-2,Toluene,0.723,mg/kg,0.01,,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-0-2-E,SB-6,2025-04-22,Soil,0-2,Ethylbenzene,0.214,mg/kg,0.01,,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-0-2-X,SB-6,2025-04-22,Soil,0-2,Xylenes,3.18,mg/kg,0.02,,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-0-2-A,SB-6,2025-04-22,Soil,0-2,Arsenic,1.59,mg/kg,0.2,,35.47782,-97.51620,,,Source area borings,EPA 6010D
SB-6-0-2-L,SB-6,2025-04-22,Soil,0-2,Lead,21.4,mg/kg,0.5,,35.47782,-97.51620,,,Source area borings,EPA 6010D
SB-6-4-6-B,SB-6,2025-04-22,Soil,4-6,Benzene,<0.005,mg/kg,0.005,U,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-4-6-T,SB-6,2025-04-22,Soil,4-6,Toluene,<0.01,mg/kg,0.01,U,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-4-6-E,SB-6,2025-04-22,Soil,4-6,Ethylbenzene,0.127,mg/kg,0.01,,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-4-6-X,SB-6,2025-04-22,Soil,4-6,Xylenes,2.90,mg/kg,0.02,,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-4-6-A,SB-6,2025-04-22,Soil,4-6,Arsenic,<0.2,mg/kg,0.2,U,35.47782,-97.51620,,,Source area borings,EPA 6010D
SB-6-4-6-L,SB-6,2025-04-22,Soil,4-6,Lead,10.6,mg/kg,0.5,,35.47782,-97.51620,,,Source area borings,EPA 6010D
SB-6-8-10-B,SB-6,2025-04-22,Soil,8-10,Benzene,<0.005,mg/kg,0.005,U,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-8-10-T,SB-6,2025-04-22,Soil,8-10,Toluene,1.06,mg/kg,0.01,,35.47782,-97.51620,,,Source area borings,EPA 8260D
SB-6-8-10-E,SB-6,2025-04-22,Soil,8-10,Ethylbenzene,0.352,mg/kg,0.01,,35.47782,-97.51620,,,Source area borings,EPA 8260D
